,Gene,variance,SD
10176,LOC91450,0.004540303,0.067381768
10177,LOC93622,0.008316514,0.091194926
10178,LOH12CR2,0.010199604,0.100993087
10179,LONP1,0.015595082,0.124880269
10180,LONP2,0.00706079,0.084028505
10181,LONRF1,0.002676518,0.051735073
10182,LONRF2,0.009098147,0.095384205
10183,LONRF3,0.008230519,0.090722208
10184,LOX,0.003819821,0.061804703
10185,LOXHD1,0.013745713,0.117242111
10186,LOXL1,0.003849917,0.062047697
10187,LOXL1-AS1,0.004120712,0.06419277
10188,LOXL2,0.004364651,0.066065509
10189,LOXL3,0.009380718,0.096854108
10190,LOXL4,0.012367563,0.111209545
10191,LPA,0.006972634,0.083502302
10192,LPAL2,0.004611353,0.067906946
10193,LPAR1,0.005979671,0.077328334
10194,LPAR2,0.012377095,0.111252395
10195,LPAR3,0.003924383,0.062644897
10196,LPAR4,0.006638399,0.081476368
10197,LPAR5,0.007981836,0.089341121
10198,LPAR6,0.01468677,0.121188987
10199,LPCAT1,0.002514612,0.050145903
10200,LPCAT2,0.007204048,0.084876662
10201,LPCAT3,0.004025523,0.063447007
10202,LPCAT4,0.005227158,0.072299087
10203,LPGAT1,0.006389836,0.079936449
10204,LPIN1,0.014837049,0.121807427
10205,LPIN2,0.006282998,0.079265363
10206,LPIN3,0.007111844,0.084331747
10207,LPL,0.009757638,0.098780759
10208,LPO,0.005085581,0.071313257
10209,LPP,0.005771592,0.075970997
10210,LPP-AS1,0.005109443,0.071480366
10211,LPP-AS2,0.003708582,0.060898125
10212,LPXN,0.003633941,0.060282179
10213,LRAT,0.007078229,0.08413221
10214,LRBA,0.005926772,0.076985533
10215,LRCH1,0.008871139,0.094186724
10216,LRCH2,0.003505977,0.059211292
10217,LRCH3,0.006589999,0.081178808
10218,LRCH4,0.009252862,0.096191799
10219,LRCOL1,0.004765641,0.069033624
10220,LRFN1,0.016895887,0.129984179
10221,LRFN2,0.010943726,0.104612263
10222,LRFN3,0.0232517,0.15248508
10223,LRFN4,0.038675331,0.196660446
10224,LRFN5,0.007272768,0.085280527
10225,LRG1,0.005063102,0.071155477
10226,LRGUK,0.013207642,0.114924504
10227,LRIF1,0.058828817,0.242546524
10228,LRIG1,0.004220871,0.064968232
10229,LRIG2,0.004911206,0.07008
10230,LRIG3,0.005653996,0.075193057
10231,LRIT1,0.020786147,0.144174017
10232,LRIT2,0.002373523,0.048718812
10233,LRIT3,0.006843337,0.082724466
10234,LRP1,0.004405418,0.066373321
10235,LRP10,0.002882958,0.053693183
10236,LRP11,0.009742878,0.098706016
10237,LRP12,0.011737864,0.108341425
10238,LRP1B,0.009737411,0.09867832
10239,LRP2,0.013976869,0.118223807
10240,LRP2BP,0.002914416,0.053985332
10241,LRP3,0.003566289,0.059718411
10242,LRP4,0.006161701,0.078496501
10243,LRP4-AS1,0.005458437,0.073881239
10244,LRP5,0.009382264,0.096862089
10245,LRP5L,0.019284511,0.138868682
10246,LRP6,0.004158832,0.064489007
10247,LRP8,0.010085296,0.100425573
10248,LRPAP1,0.01294858,0.113791826
10249,LRPPRC,0.010137745,0.10068637
10250,LRR1,0.01720197,0.131156279
10251,LRRC1,0.006856332,0.082802972
10252,LRRC10,0.010113856,0.100567668
10253,LRRC10B,0.017546789,0.132464292
10254,LRRC14,0.021835394,0.147768041
10255,LRRC14B,0.016713782,0.129281794
10256,LRRC15,0.07839316,0.279987785
10257,LRRC17,0.013526075,0.116301654
10258,LRRC18,0.013556852,0.116433895
10259,LRRC19,0.045799741,0.214008741
10260,LRRC2,0.060673975,0.246320879
10261,LRRC2-AS1,0.131216372,0.362238005
10262,LRRC20,0.013646742,0.11681927
10263,LRRC23,0.007348015,0.085720561
10264,LRRC24,0.007317771,0.085543968
10265,LRRC25,0.012538601,0.111975896
10266,LRRC26,0.161268429,0.401582406
10267,LRRC27,0.022866516,0.151216783
10268,LRRC28,0.019274662,0.138833216
10269,LRRC29,0.006242223,0.079007742
10270,LRRC3,0.047655773,0.218302022
10271,LRRC30,0.057856649,0.240534091
10272,LRRC31,0.031172527,0.176557433
10273,LRRC32,0.096252764,0.310246295
10274,LRRC34,0.083513973,0.288987843
10275,LRRC36,0.005309314,0.072865038
10276,LRRC37A,0.006929172,0.083241647
10277,LRRC37A11P,0.09423104,0.306970748
10278,LRRC37A2,0.002532644,0.050325381
10279,LRRC37A3,0.004228051,0.065023465
10280,LRRC37A4P,0.010290802,0.101443592
10281,LRRC37A5P,0.01071304,0.103503818
10282,LRRC37A6P,0.040343612,0.200857192
10283,LRRC37B,0.01178432,0.108555609
10284,LRRC38,0.006861327,0.082833124
10285,LRRC39,0.01304315,0.11420661
10286,LRRC3B,0.012184806,0.110384806
10287,LRRC3C,0.027145512,0.164758951
10288,LRRC4,0.015039725,0.122636556
10289,LRRC40,0.01189703,0.109073508
10290,LRRC41,0.018583429,0.136321049
10291,LRRC42,0.066045556,0.256993299
10292,LRRC43,0.03048262,0.174592727
10293,LRRC45,0.004066042,0.063765524
10294,LRRC46,0.025016435,0.158165847
10295,LRRC47,0.017114173,0.130821149
10296,LRRC49,0.038456464,0.196103198
10297,LRRC4B,0.028802268,0.16971231
10298,LRRC4C,0.030129989,0.173579922
10299,LRRC52,0.019658658,0.140209337
10300,LRRC55,0.015825841,0.1258008
10301,LRRC56,0.172750775,0.415632981
10302,LRRC57,0.040250164,0.200624436
10303,LRRC58,0.010313838,0.101557068
10304,LRRC59,0.009830706,0.099149917
10305,LRRC61,0.008103769,0.090020934
10306,LRRC63,0.006311026,0.079441964
10307,LRRC66,0.025335155,0.159170209
10308,LRRC69,0.099380677,0.315247009
10309,LRRC7,0.086094314,0.293418327
10310,LRRC70,0.032437477,0.180104074
10311,LRRC71,0.060381584,0.245726644
10312,LRRC72,0.095416394,0.308895441
10313,LRRC73,0.129533261,0.359907294
10314,LRRC75A,0.062553238,0.250106453
10315,LRRC75B,0.020701253,0.1438793
10316,LRRC8A,0.089781888,0.29963626
10317,LRRC8B,0.07925536,0.281523286
10318,LRRC8C,0.064477914,0.253925016
10319,LRRC8D,0.053088075,0.230408496
10320,LRRC8E,0.086316996,0.293797542
10321,LRRC9,0.090678258,0.301128308
10322,LRRCC1,0.096735906,0.311023963
10323,LRRD1,0.0522078,0.228490262
10324,LRRFIP1,0.073351352,0.270834547
10325,LRRFIP2,0.026274519,0.162094168
10326,LRRIQ1,0.053751187,0.231843022
10327,LRRIQ3,0.065322545,0.255582756
10328,LRRIQ4,0.100620067,0.317206664
10329,LRRK1,0.126561192,0.355754398
10330,LRRK2,0.004802326,0.06929882
10331,LRRN1,0.005382858,0.073367963
10332,LRRN2,0.002714254,0.052098504
10333,LRRN3,0.003957131,0.06290573
10334,LRRN4,0.018276354,0.135190065
10335,LRRN4CL,0.027830602,0.166825065
10336,LRRTM1,0.021536102,0.146751837
10337,LRRTM2,0.023069972,0.151888024
10338,LRRTM3,0.025799676,0.160622775
10339,LRRTM4,0.027824226,0.166805952
10340,LRSAM1,0.01074319,0.10364936
10341,LRTM1,0.01501451,0.122533712
10342,LRTM2,0.005554355,0.074527548
10343,LRTOMT,0.001986188,0.044566666
10344,LRWD1,0.007000092,0.08366655
10345,LSAMP,0.021809974,0.147682002
10346,LSAMP-AS1,0.026315763,0.16222134
10347,LSG1,0.010333419,0.101653428
10348,LSM1,0.009863404,0.099314673
10349,LSM10,0.009106039,0.095425568
10350,LSM11,0.007240312,0.085090022
10351,LSM12,0.006932884,0.083263941
10352,LSM14A,0.02564396,0.160137315
10353,LSM14B,0.008514076,0.092271753
10354,LSM2,0.010074829,0.100373449
10355,LSM3,0.019258265,0.138774153
10356,LSM4,0.026125177,0.161632847
10357,LSM5,0.00748975,0.086543345
10358,LSM6,0.004896038,0.069971691
10359,LSM7,0.006068035,0.077897595
10360,LSM8,0.004647309,0.068171173
10361,LSMEM1,0.011066169,0.105195861
10362,LSMEM2,0.01933473,0.139049381
10363,LSP1,0.021977738,0.148248907
10364,LSP1P3,0.007507275,0.086644532
10365,LSR,0.004870471,0.069788761
10366,LSS,0.022686016,0.150618776
10367,LST1,0.017082291,0.13069924
10368,LTA,0.026640523,0.163219248
10369,LTA4H,0.00715585,0.08459226
10370,LTB,0.025609775,0.160030544
10371,LTB4R,0.025351989,0.15922308
10372,LTB4R2,0.008019357,0.089550862
10373,LTBP1,0.02808047,0.167572283
10374,LTBP2,0.007414132,0.086105353
10375,LTBP3,0.015815363,0.125759147
10376,LTBP4,0.018088261,0.134492606
10377,LTBR,0.011927333,0.109212331
10378,LTC4S,0.011387023,0.106709995
10379,LTF,0.006335258,0.079594332
10380,LTK,0.021803915,0.147661489
10381,LTN1,0.012187839,0.110398547
10382,LTV1,0.009046901,0.095115197
10383,LUC7L,0.065322468,0.255582605
10384,LUC7L2,0.012352542,0.111141992
10385,LUC7L3,0.013561267,0.116452854
10386,LUCAT1,0.023110678,0.152021965
10387,LUM,0.028266702,0.168127043
10388,LURAP1,0.023466998,0.153189419
10389,LURAP1L,0.010433138,0.102142733
10390,LUZP1,0.045884655,0.214207039
10391,LUZP2,0.016523513,0.128543817
10392,LUZP4,0.008795705,0.093785418
10393,LUZP6,0.016050129,0.126689104
10394,LXN,0.008663497,0.093077907
10395,LY6D,0.008713224,0.093344654
10396,LY6E,0.016799312,0.129612161
10397,LY6G5B,0.010003648,0.100018236
10398,LY6G5C,0.007666057,0.087556022
10399,LY6G6C,0.006599517,0.081237409
10400,LY6G6D,0.01922343,0.138648586
10401,LY6G6E,0.073752882,0.271574818
10402,LY6G6F,0.081946807,0.286263528
10403,LY6H,0.079505632,0.281967432
10404,LY6K,0.007925649,0.089026114
10405,LY75,0.022218909,0.149060084
10406,LY75-CD302,0.011652357,0.107946084
10407,LY86,0.052159699,0.228384981
10408,LY86-AS1,0.010829537,0.104065061
10409,LY9,0.010626612,0.10308546
10410,LY96,0.010447569,0.102213351
10411,LYAR,0.026413472,0.162522219
10412,LYG1,0.00703272,0.083861315
10413,LYG2,0.004776344,0.069111098
10414,LYL1,0.010552274,0.102724264
10415,LYN,0.029282339,0.171120833
10416,LYNX1,0.008362229,0.091445222
10417,LYPD1,0.009681642,0.098395337
10418,LYPD2,0.008768157,0.093638439
10419,LYPD3,0.009467323,0.097300168
10420,LYPD4,0.009454116,0.097232278
10421,LYPD5,0.038656503,0.196612572
10422,LYPD6,0.012506911,0.111834301
10423,LYPD6B,0.007706786,0.0877883
10424,LYPD8,0.00389025,0.062371868
10425,LYPLA1,0.008867571,0.094167779
10426,LYPLA2,0.005248142,0.072444062
10427,LYPLA2P2,0.005809992,0.076223302
10428,LYPLAL1,0.003547324,0.059559419
10429,LYPLAL1-AS1,0.003782906,0.061505331
10430,LYRM1,0.009252161,0.096188156
10431,LYRM2,0.010062853,0.100313773
10432,LYRM4,0.004419565,0.066479806
10433,LYRM7,0.016449289,0.128254781
10434,LYRM9,0.029229842,0.170967372
10435,LYSMD1,0.00961259,0.098043817
10436,LYSMD2,0.010777548,0.103814972
10437,LYSMD3,0.002954597,0.054356205
10438,LYSMD4,0.004555718,0.067496057
10439,LYST,0.003431852,0.058582008
10440,LYVE1,0.005539144,0.074425427
10441,LYZ,0.00352698,0.059388383
10442,LYZL1,0.003208705,0.056645434
10443,LYZL2,0.001860045,0.043128237
10444,LYZL4,0.007999847,0.089441865
10445,LYZL6,0.004505293,0.067121481
10446,LZIC,0.002801704,0.052931126
10447,LZTFL1,0.005934112,0.077033189
10448,LZTR1,0.008980299,0.09476444
10449,LZTS1,0.004718716,0.068692907
10450,LZTS1-AS1,0.006603673,0.081262989
10451,LZTS2,0.012451991,0.111588487
10452,LZTS3,0.036822962,0.1918931
10453,M1AP,0.064947683,0.254848353
10454,M6PR,0.004665348,0.068303354
10455,MAB21L1,0.004614852,0.0679327
10456,MAB21L2,0.011630743,0.107845921
10457,MAB21L3,0.010250828,0.101246373
10458,MACC1,0.012087207,0.109941835
10459,MACC1-AS1,0.014038874,0.118485756
10460,MACF1,0.007522994,0.086735193
10461,MACROD1,0.002574623,0.050740739
10462,MACROD2,0.007634646,0.087376462
10463,MACROD2-AS1,0.015381681,0.124022905
10464,MACROD2-IT1,0.003121087,0.055866693
10465,MAD1L1,0.005573125,0.074653366
10466,MAD2L1,0.008901989,0.094350353
10467,MAD2L1BP,0.002217733,0.047092812
10468,MAD2L2,0.004023699,0.063432633
10469,MADCAM1,0.029698099,0.172331365
10470,MADD,0.008248431,0.090820871
10471,MAEA,0.008618365,0.092835151
10472,MAEL,0.099402404,0.315281468
10473,MAF,0.009863823,0.099316783
10474,MAF1,0.00397044,0.063011426
10475,MAFA,0.0050459,0.071034499
10476,MAFB,0.004370393,0.066108946
10477,MAFF,0.022762003,0.150870816
10478,MAFG,0.011253218,0.106081184
10479,MAFIP,0.012904888,0.113599684
10480,MAFK,0.003383333,0.058166421
10481,MAG,0.00334315,0.05781998
10482,MAGEA1,0.003715097,0.060951597
10483,MAGEA10,0.016215402,0.12733971
10484,MAGEA10-MAGEA5,0.016578517,0.128757591
10485,MAGEA11,0.003754813,0.061276528
10486,MAGEA12,0.012161617,0.110279724
10487,MAGEA2,0.008760096,0.093595386
10488,MAGEA2B,0.005390429,0.073419544
10489,MAGEA3,0.007623612,0.087313301
10490,MAGEA4,0.011848489,0.108850763
10491,MAGEA6,0.008066068,0.089811292
10492,MAGEA8,0.010404188,0.102000922
10493,MAGEA8-AS1,0.002219064,0.04710694
10494,MAGEA9,0.017409827,0.131946302
10495,MAGEA9B,0.019090189,0.13816725
10496,MAGEB1,0.030191707,0.17375761
10497,MAGEB10,0.003399899,0.058308654
10498,MAGEB16,0.006380233,0.079876361
10499,MAGEB17,0.002542585,0.050424052
10500,MAGEB18,0.01564025,0.125060985
10501,MAGEB2,0.005272758,0.072613759
10502,MAGEB3,0.00545368,0.073849037
10503,MAGEB4,0.007175997,0.084711254
10504,MAGEB5,0.00590708,0.076857533
10505,MAGEB6,0.004217417,0.064941645
10506,MAGEC1,0.007443917,0.086278137
10507,MAGEC2,0.017571781,0.132558596
10508,MAGEC3,0.00357482,0.059789797
10509,MAGED1,0.02824741,0.168069658
10510,MAGED2,0.007988926,0.089380791
10511,MAGED4,0.005611741,0.074911555
10512,MAGED4B,0.032452947,0.180147016
10513,MAGEE1,0.003907491,0.062509924
10514,MAGEE2,0.006529475,0.080805164
10515,MAGEF1,0.008599773,0.092734959
10516,MAGEH1,0.007219977,0.08497045
10517,MAGEL2,0.001739168,0.041703339
10518,MAGI1,0.002731998,0.052268521
10519,MAGI1-AS1,0.005415744,0.07359174
10520,MAGI2,0.01233931,0.111082447
10521,MAGI2-AS2,0.002089368,0.045709601
10522,MAGI2-AS3,0.007513241,0.086678954
10523,MAGI3,0.006868174,0.08287445
10524,MAGIX,0.015974109,0.126388724
10525,MAGOH,0.003610112,0.06008421
10526,MAGOHB,0.00772057,0.087866773
10527,MAGT1,0.004993901,0.070667537
10528,MAK,0.016466924,0.128323513
10529,MAK16,0.005938321,0.077060505
10530,MAL,0.048091521,0.219297792
10531,MAL2,0.00601317,0.077544635
10532,MALAT1,0.006364426,0.079777353
10533,MALL,0.007232581,0.085044585
10534,MALRD1,0.014121952,0.118835818
10535,MALSU1,0.025318424,0.159117642
10536,MALT1,0.004318557,0.065715732
10537,MAMDC2,0.003582836,0.059856797
10538,MAMDC2-AS1,0.004032531,0.063502209
10539,MAMDC4,0.008621628,0.092852722
10540,MAML1,0.001940709,0.044053476
10541,MAML2,0.00697104,0.083492753
10542,MAML3,0.003215405,0.056704545
10543,MAMLD1,0.00523579,0.072358757
10544,MAMSTR,0.003166279,0.056269702
10545,MAN1A1,0.003489084,0.059068465
10546,MAN1A2,0.004011562,0.063336893
10547,MAN1B1,0.018602132,0.136389631
10548,MAN1C1,0.00230088,0.047967493
10549,MAN2A1,0.003775386,0.061444174
10550,MAN2A2,0.013372191,0.115638192
10551,MAN2B1,0.008827098,0.093952636
10552,MAN2B2,0.003858485,0.062116708
10553,MAN2C1,0.007455446,0.086344927
10554,MANBA,0.011747337,0.108385134
10555,MANBAL,0.008124901,0.090138235
10556,MANEA,0.008574475,0.092598461
10557,MANEAL,0.011398665,0.106764531
10558,MANF,0.009807387,0.099032255
10559,MANSC1,0.00933235,0.09660409
10560,MANSC4,0.003897972,0.062433741
10561,MAOA,0.005959851,0.07720007
10562,MAOB,0.00321994,0.056744516
10563,MAP10,0.006916066,0.083162886
10564,MAP1A,0.002752901,0.052468094
10565,MAP1B,0.005740066,0.075763224
10566,MAP1LC3A,0.002864804,0.053523865
10567,MAP1LC3B,0.008032533,0.089624401
10568,MAP1LC3B2,0.003420857,0.058488093
10569,MAP1LC3C,0.005721936,0.075643482
10570,MAP1S,0.004031489,0.063494008
10571,MAP2,0.003453066,0.058762795
10572,MAP2K1,0.006774784,0.082309078
10573,MAP2K2,0.00210956,0.045929945
10574,MAP2K3,0.002538776,0.05038627
10575,MAP2K4,0.003182168,0.056410707
10576,MAP2K4P1,0.002300614,0.047964712
10577,MAP2K5,0.007566416,0.086985145
10578,MAP2K6,0.003978164,0.063072685
10579,MAP2K7,0.017052327,0.130584558
10580,MAP3K1,0.017316971,0.131593964
10581,MAP3K10,0.003293954,0.057392975
10582,MAP3K11,0.005636053,0.075073649
10583,MAP3K12,0.009167342,0.09574624
10584,MAP3K13,0.004364119,0.066061477
10585,MAP3K14,0.007498708,0.086595079
10586,MAP3K14-AS1,0.011218021,0.105915158
10587,MAP3K15,0.006621346,0.081371655
10588,MAP3K19,0.008875056,0.094207514
10589,MAP3K2,0.003588591,0.05990485
10590,MAP3K3,0.004253765,0.065220894
10591,MAP3K4,0.005354161,0.073172133
10592,MAP3K5,0.00437303,0.066128886
10593,MAP3K6,0.009330825,0.096596194
10594,MAP3K7,0.005018058,0.070838255
10595,MAP3K7CL,0.012767194,0.112992009
10596,MAP3K8,0.005867186,0.076597561
10597,MAP3K9,0.020147192,0.141940805
10598,MAP4,0.007137148,0.084481644
10599,MAP4K1,0.003054221,0.055265011
10600,MAP4K2,0.012053409,0.10978802
10601,MAP4K3,0.003891033,0.062378145
10602,MAP4K4,0.031448019,0.177335894
10603,MAP4K5,0.006988534,0.083597453
10604,MAP6,0.024431296,0.156305138
10605,MAP6D1,0.004433059,0.06658122
10606,MAP7,0.007801336,0.088325174
10607,MAP7D1,0.004046733,0.063613935
10608,MAP7D2,0.00159141,0.039892486
10609,MAP7D3,0.003404516,0.058348229
10610,MAP9,0.007932902,0.089066842
10611,MAPK1,0.00363624,0.060301241
10612,MAPK10,0.003012424,0.05488555
10613,MAPK11,0.011792862,0.108594944
10614,MAPK12,0.014682054,0.121169527
10615,MAPK13,0.00341003,0.058395464
10616,MAPK14,0.004284389,0.065455248
10617,MAPK15,0.005260065,0.072526308
10618,MAPK1IP1L,0.005370783,0.073285627
10619,MAPK3,0.003467604,0.058886362
10620,MAPK4,0.006252835,0.079074872
10621,MAPK6,0.017072336,0.130661149
10622,MAPK7,0.004623794,0.067998486
10623,MAPK8,0.005808052,0.076210579
10624,MAPK8IP1,0.002111635,0.045952525
10625,MAPK8IP2,0.009804383,0.099017087
10626,MAPK8IP3,0.003400594,0.058314611
10627,MAPK9,0.009473292,0.09733084
10628,MAPKAP1,0.013182058,0.114813144
10629,MAPKAPK2,0.002367703,0.048659048
10630,MAPKAPK3,0.00286013,0.053480185
10631,MAPKAPK5,0.005318057,0.072925011
10632,MAPKAPK5-AS1,0.004800848,0.06928815
10633,MAPKBP1,0.016613079,0.128891734
10634,MAPRE1,0.018341532,0.135430914
10635,MAPRE2,0.006877221,0.082929009
10636,MAPRE3,0.01904901,0.138018152
10637,MAPT,0.003422031,0.058498128
10638,MAPT-AS1,0.002933512,0.054161902
10639,MAPT-IT1,0.03608206,0.189952784
10640,MARCKS,0.015056547,0.122705123
10641,MARCKSL1,0.00309748,0.055655008
10642,MARCO,0.007942095,0.089118434
10643,MARK1,0.004448578,0.066697665
10644,MARK2,0.003751972,0.061253339
10645,MARK2P9,0.011037904,0.105061429
10646,MARK3,0.00512444,0.071585195
10647,MARK4,0.006957383,0.083410929
10648,MARS2,0.009888398,0.099440425
10649,MARVELD1,0.004373385,0.066131576
10650,MARVELD2,0.007800272,0.088319149
10651,MARVELD3,0.005245379,0.07242499
10652,MAS1,0.005755427,0.075864532
10653,MAS1L,0.02995852,0.173085297
10654,MASP1,0.005241481,0.072398075
10655,MASP2,0.013433707,0.115903868
10656,MAST1,0.004922194,0.070158347
10657,MAST2,0.005057648,0.071117143
10658,MAST3,0.013340734,0.115502097
10659,MAST4,0.011267765,0.106149728
