,Gene,variance,SD
17782,SFTA1P,,
17783,SFTA2,,
17784,SFTA3,,
17785,SFTPA1,,
17786,SFTPA2,,
17787,SFTPB,,
17788,SFTPC,,
17789,SFTPD,,
17790,SFXN1,,
17791,SFXN2,,
17792,SFXN3,,
17793,SFXN4,,
17794,SFXN5,,
17795,SGCA,,
17796,SGCB,,
17797,SGCD,,
17798,SGCE,,
17799,SGCG,,
17800,SGCZ,,
17801,SGIP1,,
17802,SGK1,,
17803,SGK2,,
17804,SGK3,,
17805,SGMS1,,
17806,SGMS2,,
17807,SGPL1,,
17808,SGPP1,,
17809,SGPP2,,
17810,SGSH,,
17811,SGSM1,,
17812,SGSM2,,
17813,SGSM3,,
17814,SGTA,,
17815,SGTB,,
17816,SH2B1,,
17817,SH2B2,,
17818,SH2B3,,
17819,SH2D1A,,
17820,SH2D1B,,
17821,SH2D2A,,
17822,SH2D3A,,
17823,SH2D3C,,
17824,SH2D4A,,
17825,SH2D4B,,
17826,SH2D5,,
17827,SH2D6,,
17828,SH2D7,,
17829,SH3BGR,,
17830,SH3BGRL,,
17831,SH3BGRL2,,
17832,SH3BGRL3,,
17833,SH3BP1,,
17834,SH3BP2,,
17835,SH3BP4,,
17836,SH3BP5,,
17837,SH3BP5-AS1,,
17838,SH3BP5L,,
17839,SH3D19,,
17840,SH3D21,,
17841,SH3GL1,,
17842,SH3GL1P1,,
17843,SH3GL1P2,,
17844,SH3GL2,,
17845,SH3GL3,,
17846,SH3GLB1,,
17847,SH3GLB2,,
17848,SH3KBP1,,
17849,SH3PXD2A,,
17850,SH3PXD2A-AS1,,
17851,SH3PXD2B,,
17852,SH3RF1,,
17853,SH3RF2,,
17854,SH3RF3,,
17855,SH3RF3-AS1,,
17856,SH3TC1,,
17857,SH3TC2,,
17858,SH3YL1,,
17859,SHANK1,,
17860,SHANK2,,
17861,SHANK2-AS1,,
17862,SHANK2-AS3,,
17863,SHANK3,,
17864,SHARPIN,,
17865,SHB,,
17866,SHBG,,
17867,SHC1,,
17868,SHC2,,
17869,SHC3,,
17870,SHC4,,
17871,SHCBP1,,
17872,SHCBP1L,,
17873,SHD,,
17874,SHE,,
17875,SHF,,
17876,SHH,,
17877,SHISA2,,
17878,SHISA3,,
17879,SHISA4,,
17880,SHISA5,,
17881,SHISA6,,
17882,SHISA7,,
17883,SHISA8,,
17884,SHISA9,,
17885,SHKBP1,,
17886,SHMT1,,
17887,SHMT2,,
17888,SHOC2,,
17889,SHOX,,
17890,SHOX2,,
17891,SHPK,,
17892,SHPRH,,
17893,SHQ1,,
17894,SHROOM1,,
17895,SHROOM2,,
17896,SHROOM3,,
17897,SHROOM4,,
17898,SI,,
17899,SIAE,,
17900,SIAH1,,
17901,SIAH2,,
17902,SIAH3,,
17903,SIDT1,,
17904,SIDT2,,
17905,SIGIRR,,
17906,SIGLEC1,,
17907,SIGLEC10,,
17908,SIGLEC11,,
17909,SIGLEC12,,
17910,SIGLEC14,,
17911,SIGLEC15,,
17912,SIGLEC16,,
17913,SIGLEC17P,,
17914,SIGLEC5,,
17915,SIGLEC6,,
17916,SIGLEC7,,
17917,SIGLEC8,,
17918,SIGLEC9,,
17919,SIGLECL1,,
17920,SIGMAR1,,
17921,SIK1,,
17922,SIK2,,
17923,SIK3,,
17924,SIKE1,,
17925,SIL1,,
17926,SIM1,,
17927,SIM2,,
17928,SIMC1,,
17929,SIN3A,,
17930,SIN3B,,
17931,SIPA1,,
17932,SIPA1L1,,
17933,SIPA1L2,,
17934,SIPA1L3,,
17935,SIRPA,,
17936,SIRPB1,,
17937,SIRPB2,,
17938,SIRPD,,
17939,SIRPG,,
17940,SIRT1,,
17941,SIRT2,,
17942,SIRT3,,
17943,SIRT4,,
17944,SIRT5,,
17945,SIRT6,,
17946,SIRT7,,
17947,SIT1,,
17948,SIVA1,,
17949,SIX1,,
17950,SIX2,,
17951,SIX3,,
17952,SIX3-AS1,,
17953,SIX4,,
17954,SIX5,,
17955,SIX6,,
17956,SKA1,,
17957,SKA2,,
17958,SKA3,,
17959,SKAP1,,
17960,SKAP2,,
17961,SKI,,
17962,SKIDA1,,
17963,SKIL,,
17964,SKIV2L,,
17965,SKOR1,,
17966,SKOR2,,
17967,SKP1,,
17968,SKP1P2,,
17969,SKP2,,
17970,SLA,,
17971,SLA2,,
17972,SLAIN1,,
17973,SLAIN2,,
17974,SLAMF1,,
17975,SLAMF6,,
17976,SLAMF7,,
17977,SLAMF8,,
17978,SLAMF9,,
17979,SLBP,,
17980,SLC10A1,,
17981,SLC10A2,,
17982,SLC10A3,,
17983,SLC10A4,,
17984,SLC10A5,,
17985,SLC10A6,,
17986,SLC10A7,,
17987,SLC11A1,,
17988,SLC11A2,,
17989,SLC12A1,,
17990,SLC12A2,,
17991,SLC12A3,,
17992,SLC12A4,,
17993,SLC12A5,,
17994,SLC12A6,,
17995,SLC12A7,,
17996,SLC12A8,,
17997,SLC12A9,,
17998,SLC13A1,,
17999,SLC13A2,,
18000,SLC13A3,,
18001,SLC13A4,,
18002,SLC13A5,,
18003,SLC14A1,,
18004,SLC14A2,,
18005,SLC15A1,,
18006,SLC15A2,,
18007,SLC15A3,,
18008,SLC15A4,,
18009,SLC15A5,,
18010,SLC16A1,,
18011,SLC16A1-AS1,,
18012,SLC16A10,,
18013,SLC16A11,,
18014,SLC16A12,,
18015,SLC16A13,,
18016,SLC16A14,,
18017,SLC16A2,,
18018,SLC16A3,,
18019,SLC16A4,,
18020,SLC16A5,,
18021,SLC16A6,,
18022,SLC16A7,,
18023,SLC16A8,,
18024,SLC16A9,,
18025,SLC17A1,,
18026,SLC17A2,,
18027,SLC17A3,,
18028,SLC17A4,,
18029,SLC17A5,,
18030,SLC17A6,,
18031,SLC17A7,,
18032,SLC17A8,,
18033,SLC17A9,,
18034,SLC18A1,,
18035,SLC18A2,,
18036,SLC18A3,,
18037,SLC18B1,,
18038,SLC19A1,,
18039,SLC19A2,,
18040,SLC19A3,,
18041,SLC1A1,,
18042,SLC1A2,,
18043,SLC1A3,,
18044,SLC1A4,,
18045,SLC1A5,,
18046,SLC1A6,,
18047,SLC1A7,,
18048,SLC20A1,,
18049,SLC20A2,,
18050,SLC22A1,,
18051,SLC22A10,,
18052,SLC22A11,,
18053,SLC22A12,,
18054,SLC22A13,,
18055,SLC22A14,,
18056,SLC22A15,,
18057,SLC22A16,,
18058,SLC22A17,,
18059,SLC22A18,,
18060,SLC22A18AS,,
18061,SLC22A2,,
18062,SLC22A23,,
18063,SLC22A24,,
18064,SLC22A25,,
18065,SLC22A3,,
18066,SLC22A31,,
18067,SLC22A4,,
18068,SLC22A5,,
18069,SLC22A6,,
18070,SLC22A7,,
18071,SLC22A8,,
18072,SLC22A9,,
18073,SLC23A1,,
18074,SLC23A2,,
18075,SLC23A3,,
18076,SLC24A1,,
18077,SLC24A2,,
18078,SLC24A3,,
18079,SLC24A4,,
18080,SLC24A5,,
18081,SLC25A1,,
18082,SLC25A10,,
18083,SLC25A11,,
18084,SLC25A12,,
18085,SLC25A13,,
18086,SLC25A14,,
18087,SLC25A15,,
18088,SLC25A16,,
18089,SLC25A17,,
18090,SLC25A18,,
18091,SLC25A19,,
18092,SLC25A2,,
18093,SLC25A20,,
18094,SLC25A21,,
18095,SLC25A21-AS1,,
18096,SLC25A22,,
18097,SLC25A23,,
18098,SLC25A24,,
18099,SLC25A25,,
18100,SLC25A26,,
18101,SLC25A27,,
18102,SLC25A28,,
18103,SLC25A29,,
18104,SLC25A3,,
18105,SLC25A30,,
18106,SLC25A30-AS1,,
18107,SLC25A31,,
18108,SLC25A32,,
18109,SLC25A33,,
18110,SLC25A34,,
18111,SLC25A35,,
18112,SLC25A36,,
18113,SLC25A37,,
18114,SLC25A38,,
18115,SLC25A39,,
18116,SLC25A3P1,,
18117,SLC25A4,,
18118,SLC25A40,,
18119,SLC25A41,,
18120,SLC25A42,,
18121,SLC25A43,,
18122,SLC25A44,,
18123,SLC25A45,,
18124,SLC25A46,,
18125,SLC25A47,,
18126,SLC25A48,,
18127,SLC25A5,,
18128,SLC25A5-AS1,,
18129,SLC25A51,,
18130,SLC25A51P1,,
18131,SLC25A52,,
18132,SLC25A53,,
18133,SLC25A6,,
18134,SLC26A1,,
18135,SLC26A10,,
18136,SLC26A11,,
18137,SLC26A2,,
18138,SLC26A3,,
18139,SLC26A4,,
18140,SLC26A4-AS1,,
18141,SLC26A5,,
18142,SLC26A6,,
18143,SLC26A7,,
18144,SLC26A8,,
18145,SLC26A9,,
18146,SLC27A1,,
18147,SLC27A2,,
18148,SLC27A3,,
18149,SLC27A4,,
18150,SLC27A5,,
18151,SLC27A6,,
18152,SLC28A1,,
18153,SLC28A2,,
18154,SLC28A3,,
18155,SLC29A1,,
18156,SLC29A2,,
18157,SLC29A3,,
18158,SLC29A4,,
18159,SLC2A1,,
18160,SLC2A1-AS1,,
18161,SLC2A10,,
18162,SLC2A11,,
18163,SLC2A12,,
18164,SLC2A13,,
18165,SLC2A14,,
18166,SLC2A2,,
18167,SLC2A3,,
18168,SLC2A4,,
18169,SLC2A4RG,,
18170,SLC2A5,,
18171,SLC2A6,,
18172,SLC2A7,,
18173,SLC2A8,,
18174,SLC2A9,,
18175,SLC30A1,,
18176,SLC30A10,,
18177,SLC30A2,,
18178,SLC30A3,,
18179,SLC30A4,,
18180,SLC30A5,,
18181,SLC30A6,,
18182,SLC30A7,,
18183,SLC30A8,,
18184,SLC30A9,,
18185,SLC31A1,,
18186,SLC31A2,,
18187,SLC32A1,,
18188,SLC33A1,,
18189,SLC34A1,,
18190,SLC34A2,,
18191,SLC34A3,,
18192,SLC35A1,,
18193,SLC35A2,,
18194,SLC35A3,,
18195,SLC35A4,,
18196,SLC35A5,,
18197,SLC35B1,,
18198,SLC35B2,,
18199,SLC35B3,,
18200,SLC35B4,,
18201,SLC35C1,,
18202,SLC35C2,,
18203,SLC35D1,,
18204,SLC35D2,,
18205,SLC35D3,,
18206,SLC35E1,,
18207,SLC35E2B,,
18208,SLC35E3,,
18209,SLC35E4,,
18210,SLC35F1,,
18211,SLC35F2,,
18212,SLC35F3,,
18213,SLC35F4,,
18214,SLC35F5,,
18215,SLC35F6,,
18216,SLC35G1,,
18217,SLC35G2,,
18218,SLC35G3,,
18219,SLC35G5,,
18220,SLC35G6,,
18221,SLC36A1,,
18222,SLC36A2,,
18223,SLC36A3,,
18224,SLC36A4,,
18225,SLC37A1,,
18226,SLC37A2,,
18227,SLC37A3,,
18228,SLC37A4,,
18229,SLC38A1,,
18230,SLC38A10,,
18231,SLC38A11,,
18232,SLC38A2,,
18233,SLC38A3,,
18234,SLC38A4,,
18235,SLC38A5,,
18236,SLC38A6,,
18237,SLC38A7,,
18238,SLC38A8,,
18239,SLC38A9,,
18240,SLC39A1,,
18241,SLC39A10,,
18242,SLC39A11,,
18243,SLC39A12,,
18244,SLC39A13,,
18245,SLC39A14,,
18246,SLC39A2,,
18247,SLC39A3,,
18248,SLC39A4,,
18249,SLC39A5,,
18250,SLC39A6,,
18251,SLC39A7,,
18252,SLC39A8,,
18253,SLC39A9,,
18254,SLC3A1,,
18255,SLC3A2,,
18256,SLC40A1,,
18257,SLC41A1,,
18258,SLC41A2,,
18259,SLC41A3,,
18260,SLC43A1,,
18261,SLC43A2,,
18262,SLC43A3,,
18263,SLC44A1,,
18264,SLC44A2,,
18265,SLC44A3,,
18266,SLC44A4,,
18267,SLC44A5,,
18268,SLC45A1,,
18269,SLC45A2,,
18270,SLC45A3,,
18271,SLC45A4,,
18272,SLC46A1,,
18273,SLC46A2,,
18274,SLC46A3,,
18275,SLC47A1,,
18276,SLC47A2,,
18277,SLC48A1,,
18278,SLC4A1,,
18279,SLC4A10,,
18280,SLC4A11,,
18281,SLC4A1AP,,
18282,SLC4A2,,
18283,SLC4A3,,
18284,SLC4A4,,
18285,SLC4A5,,
18286,SLC4A7,,
18287,SLC4A8,,
18288,SLC4A9,,
18289,SLC50A1,,
18290,SLC51A,,
18291,SLC51B,,
18292,SLC52A1,,
18293,SLC52A2,,
18294,SLC52A3,,
18295,SLC5A1,,
18296,SLC5A10,,
18297,SLC5A11,,
18298,SLC5A12,,
18299,SLC5A2,,
18300,SLC5A3,,
18301,SLC5A4,,
18302,SLC5A5,,
18303,SLC5A6,,
18304,SLC5A7,,
18305,SLC5A8,,
18306,SLC5A9,,
18307,SLC6A1,,
18308,SLC6A1-AS1,,
18309,SLC6A10P,,
18310,SLC6A11,,
18311,SLC6A12,,
18312,SLC6A13,,
18313,SLC6A14,,
18314,SLC6A15,,
18315,SLC6A16,,
18316,SLC6A17,,
18317,SLC6A18,,
18318,SLC6A19,,
18319,SLC6A2,,
18320,SLC6A20,,
18321,SLC6A3,,
18322,SLC6A4,,
18323,SLC6A5,,
18324,SLC6A6,,
18325,SLC6A7,,
18326,SLC6A8,,
18327,SLC6A9,,
18328,SLC7A1,,
18329,SLC7A10,,
18330,SLC7A11,,
18331,SLC7A11-AS1,,
18332,SLC7A13,,
18333,SLC7A14,,
18334,SLC7A2,,
18335,SLC7A3,,
18336,SLC7A4,,
18337,SLC7A5,,
18338,SLC7A5P2,,
18339,SLC7A6,,
18340,SLC7A6OS,,
18341,SLC7A7,,
18342,SLC7A8,,
18343,SLC7A9,,
18344,SLC8A1,,
18345,SLC8A1-AS1,,
18346,SLC8A2,,
18347,SLC8A3,,
18348,SLC8B1,,
18349,SLC9A1,,
18350,SLC9A2,,
18351,SLC9A3,,
18352,SLC9A3R1,,
18353,SLC9A3R2,,
18354,SLC9A4,,
18355,SLC9A5,,
18356,SLC9A6,,
18357,SLC9A7,,
18358,SLC9A7P1,,
18359,SLC9A8,,
18360,SLC9A9,,
18361,SLC9A9-AS1,,
18362,SLC9B1,,
18363,SLC9B2,,
18364,SLC9C1,,
18365,SLC9C2,,
18366,SLCO1A2,,
18367,SLCO1B1,,
18368,SLCO1B3,,
18369,SLCO1C1,,
18370,SLCO2A1,,
18371,SLCO2B1,,
18372,SLCO3A1,,
18373,SLCO4A1,,
18374,SLCO4C1,,
18375,SLCO5A1,,
18376,SLCO6A1,,
18377,SLED1,,
18378,SLFN11,,
18379,SLFN12,,
18380,SLFN12L,,
18381,SLFN13,,
18382,SLFN14,,
18383,SLFN5,,
18384,SLFNL1,,
18385,SLFNL1-AS1,,
18386,SLIRP,,
18387,SLIT1,,
18388,SLIT2,,
18389,SLIT2-IT1,,
18390,SLIT3,,
18391,SLITRK1,,
18392,SLITRK2,,
18393,SLITRK3,,
18394,SLITRK4,,
18395,SLITRK5,,
18396,SLITRK6,,
18397,SLK,,
18398,SLMAP,,
18399,SLMO2-ATP5E,,
18400,SLN,,
18401,SLPI,,
18402,SLTM,,
18403,SLU7,,
18404,SLURP1,,
18405,SLX1A,,
18406,SLX1A-SULT1A3,,
18407,SLX1B,,
18408,SLX1B-SULT1A4,,
18409,SLX4,,
18410,SLX4IP,,
18411,SMAD1,,
18412,SMAD1-AS2,,
18413,SMAD2,,
18414,SMAD3,,
18415,SMAD4,,
18416,SMAD5,,
18417,SMAD5-AS1,,
18418,SMAD6,,
18419,SMAD7,,
18420,SMAD9,,
18421,SMAGP,,
18422,SMAP1,,
18423,SMAP2,,
18424,SMARCA1,,
18425,SMARCA2,,
18426,SMARCA4,,
18427,SMARCA5,,
18428,SMARCA5-AS1,,
18429,SMARCAD1,,
18430,SMARCAL1,,
18431,SMARCB1,,
18432,SMARCC1,,
18433,SMARCC2,,
18434,SMARCD1,,
18435,SMARCD2,,
18436,SMARCD3,,
18437,SMARCE1,,
18438,SMC1A,,
18439,SMC1B,,
18440,SMC2,,
18441,SMC3,,
18442,SMC4,,
18443,SMC5,,
18444,SMC6,,
18445,SMCHD1,,
18446,SMCO2,,
18447,SMCO3,,
18448,SMCO4,,
18449,SMCP,,
18450,SMCR5,,
18451,SMCR8,,
18452,SMDT1,,
18453,SMG1,,
18454,SMG1P1,,
18455,SMG1P2,,
18456,SMG1P3,,
18457,SMG1P5,,
18458,SMG1P7,,
18459,SMG5,,
18460,SMG6,,
18461,SMG7,,
18462,SMG7-AS1,,
18463,SMG8,,
18464,SMG9,,
18465,SMIM1,,
18466,SMIM10,,
18467,SMIM12,,
18468,SMIM13,,
18469,SMIM14,,
18470,SMIM15,,
18471,SMIM17,,
18472,SMIM18,,
18473,SMIM19,,
18474,SMIM2,,
18475,SMIM2-AS1,,
18476,SMIM2-IT1,,
18477,SMIM20,,
18478,SMIM21,,
18479,SMIM22,,
18480,SMIM23,,
18481,SMIM24,,
18482,SMIM3,,
18483,SMIM4,,
18484,SMIM5,,
18485,SMIM6,,
18486,SMIM7,,
18487,SMIM8,,
18488,SMIM9,,
18489,SMKR1,,
18490,SMLR1,,
18491,SMN1,,
18492,SMN2,,
18493,SMNDC1,,
18494,SMO,,
18495,SMOC1,,
18496,SMOC2,,
18497,SMOX,,
18498,SMPD1,,
18499,SMPD2,,
18500,SMPD3,,
18501,SMPD4,,
18502,SMPDL3A,,
18503,SMPDL3B,,
18504,SMPX,,
18505,SMR3A,,
18506,SMR3B,,
18507,SMS,,
18508,SMTN,,
18509,SMTNL1,,
18510,SMTNL2,,
18511,SMU1,,
18512,SMUG1,,
18513,SMURF1,,
18514,SMURF2,,
18515,SMYD1,,
18516,SMYD2,,
18517,SMYD3,,
18518,SMYD4,,
18519,SMYD5,,
18520,SNAI1,,
18521,SNAI2,,
18522,SNAI3,,
18523,SNAI3-AS1,,
18524,SNAP23,,
18525,SNAP25,,
18526,SNAP25-AS1,,
18527,SNAP29,,
18528,SNAP47,,
18529,SNAP91,,
18530,SNAPC1,,
18531,SNAPC2,,
18532,SNAPC3,,
18533,SNAPC4,,
18534,SNAPC5,,
18535,SNAPIN,,
18536,SNAR-A1,,
18537,SNAR-A10,,
18538,SNAR-A11,,
18539,SNAR-A12,,
18540,SNAR-A13,,
18541,SNAR-A14,,
18542,SNAR-A2,,
18543,SNAR-A3,,
18544,SNAR-A4,,
18545,SNAR-A5,,
18546,SNAR-A6,,
18547,SNAR-A7,,
18548,SNAR-A8,,
18549,SNAR-A9,,
18550,SNAR-B1,,
18551,SNAR-B2,,
18552,SNAR-C1,,
18553,SNAR-C2,,
18554,SNAR-C3,,
18555,SNAR-C4,,
18556,SNAR-C5,,
18557,SNAR-D,,
18558,SNAR-E,,
18559,SNAR-F,,
18560,SNAR-G1,,
18561,SNAR-G2,,
18562,SNAR-H,,
18563,SNAR-I,,
18564,SNCA,,
18565,SNCA-AS1,,
18566,SNCAIP,,
18567,SNCB,,
18568,SNCG,,
18569,SND1,,
18570,SND1-IT1,,
18571,SNED1,,
18572,SNF8,,
18573,SNHG1,,
18574,SNHG10,,
18575,SNHG11,,
18576,SNHG12,,
18577,SNHG15,,
18578,SNHG16,,
18579,SNHG17,,
18580,SNHG18,,
18581,SNHG20,,
18582,SNHG21,,
18583,SNHG22,,
18584,SNHG3,,
18585,SNHG4,,
18586,SNHG5,,
18587,SNHG6,,
18588,SNHG7,,
18589,SNHG8,,
18590,SNHG9,,
18591,SNIP1,,
18592,SNN,,
18593,SNORA1,,
18594,SNORA10,,
18595,SNORA11,,
18596,SNORA11B,,
18597,SNORA11C,,
18598,SNORA11D,,
18599,SNORA11E,,
18600,SNORA12,,
18601,SNORA13,,
18602,SNORA14A,,
18603,SNORA14B,,
18604,SNORA15,,
18605,SNORA16A,,
18606,SNORA16B,,
18607,SNORA18,,
18608,SNORA19,,
18609,SNORA20,,
18610,SNORA21,,
18611,SNORA22,,
18612,SNORA23,,
18613,SNORA24,,
18614,SNORA25,,
18615,SNORA26,,
18616,SNORA27,,
18617,SNORA28,,
18618,SNORA29,,
18619,SNORA2A,,
18620,SNORA2B,,
18621,SNORA30,,
18622,SNORA31,,
18623,SNORA32,,
18624,SNORA33,,
18625,SNORA35,,
18626,SNORA36A,,
18627,SNORA36B,,
18628,SNORA36C,,
18629,SNORA37,,
18630,SNORA38,,
18631,SNORA38B,,
18632,SNORA4,,
18633,SNORA40,,
18634,SNORA41,,
18635,SNORA44,,
18636,SNORA46,,
18637,SNORA47,,
18638,SNORA48,,
18639,SNORA49,,
18640,SNORA51,,
18641,SNORA52,,
18642,SNORA53,,
18643,SNORA54,,
18644,SNORA55,,
18645,SNORA56,,
18646,SNORA57,,
18647,SNORA58,,
18648,SNORA59A,,
18649,SNORA59B,,
18650,SNORA5A,,
18651,SNORA5B,,
18652,SNORA5C,,
18653,SNORA6,,
18654,SNORA60,,
18655,SNORA61,,
18656,SNORA62,,
18657,SNORA63,,
18658,SNORA64,,
18659,SNORA65,,
18660,SNORA66,,
18661,SNORA67,,
18662,SNORA68,,
18663,SNORA69,,
18664,SNORA70,,
18665,SNORA70B,,
18666,SNORA70C,,
18667,SNORA70D,,
18668,SNORA70E,,
18669,SNORA70F,,
18670,SNORA70G,,
18671,SNORA71A,,
18672,SNORA71B,,
18673,SNORA71C,,
18674,SNORA71D,,
18675,SNORA71E,,
18676,SNORA72,,
18677,SNORA74A,,
18678,SNORA74B,,
18679,SNORA75,,
18680,SNORA77,,
18681,SNORA78,,
18682,SNORA79,,
18683,SNORA7A,,
18684,SNORA7B,,
18685,SNORA8,,
18686,SNORA80A,,
18687,SNORA80B,,
18688,SNORA80E,,
18689,SNORA81,,
18690,SNORA84,,
18691,SNORA9,,
18692,SNORD10,,
18693,SNORD100,,
18694,SNORD101,,
18695,SNORD102,,
18696,SNORD103A,,
18697,SNORD103B,,
18698,SNORD104,,
18699,SNORD105,,
18700,SNORD105B,,
18701,SNORD107,,
18702,SNORD108,,
18703,SNORD109A,,
18704,SNORD109B,,
18705,SNORD11,,
18706,SNORD110,,
18707,SNORD111,,
18708,SNORD111B,,
18709,SNORD113-1,,
18710,SNORD113-2,,
18711,SNORD113-4,,
18712,SNORD113-5,,
18713,SNORD113-6,,
18714,SNORD113-7,,
18715,SNORD113-9,,
18716,SNORD114-1,,
18717,SNORD114-10,,
18718,SNORD114-11,,
18719,SNORD114-12,,
18720,SNORD114-13,,
18721,SNORD114-14,,
18722,SNORD114-15,,
18723,SNORD114-16,,
18724,SNORD114-17,,
18725,SNORD114-18,,
18726,SNORD114-19,,
18727,SNORD114-2,,
18728,SNORD114-20,,
18729,SNORD114-21,,
18730,SNORD114-22,,
18731,SNORD114-23,,
18732,SNORD114-24,,
18733,SNORD114-25,,
18734,SNORD114-26,,
18735,SNORD114-27,,
18736,SNORD114-28,,
18737,SNORD114-29,,
18738,SNORD114-3,,
18739,SNORD114-30,,
18740,SNORD114-31,,
18741,SNORD114-4,,
18742,SNORD114-5,,
18743,SNORD114-6,,
18744,SNORD114-7,,
18745,SNORD114-8,,
18746,SNORD114-9,,
18747,SNORD115-1,,
18748,SNORD115-10,,
18749,SNORD115-11,,
18750,SNORD115-12,,
18751,SNORD115-13,,
18752,SNORD115-14,,
18753,SNORD115-15,,
18754,SNORD115-16,,
18755,SNORD115-17,,
18756,SNORD115-18,,
18757,SNORD115-19,,
18758,SNORD115-2,,
18759,SNORD115-20,,
18760,SNORD115-21,,
18761,SNORD115-22,,
18762,SNORD115-23,,
18763,SNORD115-24,,
18764,SNORD115-25,,
18765,SNORD115-26,,
18766,SNORD115-27,,
18767,SNORD115-28,,
18768,SNORD115-29,,
18769,SNORD115-3,,
18770,SNORD115-30,,
18771,SNORD115-31,,
18772,SNORD115-32,,
18773,SNORD115-33,,
18774,SNORD115-34,,
18775,SNORD115-35,,
18776,SNORD115-36,,
18777,SNORD115-37,,
18778,SNORD115-38,,
18779,SNORD115-39,,
18780,SNORD115-4,,
18781,SNORD115-40,,
18782,SNORD115-41,,
18783,SNORD115-42,,
18784,SNORD115-43,,
18785,SNORD115-44,,
18786,SNORD115-45,,
18787,SNORD115-46,,
18788,SNORD115-47,,
18789,SNORD115-48,,
18790,SNORD115-5,,
18791,SNORD115-6,,
18792,SNORD115-7,,
18793,SNORD115-8,,
18794,SNORD115-9,,
18795,SNORD116-1,,
18796,SNORD116-10,,
18797,SNORD116-11,,
18798,SNORD116-12,,
18799,SNORD116-13,,
18800,SNORD116-14,,
18801,SNORD116-15,,
18802,SNORD116-16,,
18803,SNORD116-17,,
18804,SNORD116-18,,
18805,SNORD116-19,,
18806,SNORD116-2,,
18807,SNORD116-20,,
18808,SNORD116-21,,
18809,SNORD116-22,,
18810,SNORD116-23,,
18811,SNORD116-24,,
18812,SNORD116-25,,
18813,SNORD116-26,,
18814,SNORD116-27,,
18815,SNORD116-28,,
18816,SNORD116-29,,
18817,SNORD116-3,,
18818,SNORD116-30,,
18819,SNORD116-4,,
18820,SNORD116-5,,
18821,SNORD116-6,,
18822,SNORD116-7,,
18823,SNORD116-8,,
18824,SNORD116-9,,
18825,SNORD117,,
18826,SNORD119,,
18827,SNORD11B,,
18828,SNORD12,,
18829,SNORD121A,,
18830,SNORD121B,,
18831,SNORD123,,
18832,SNORD124,,
18833,SNORD125,,
18834,SNORD126,,
18835,SNORD127,,
18836,SNORD12B,,
18837,SNORD12C,,
18838,SNORD15A,,
18839,SNORD15B,,
18840,SNORD16,,
18841,SNORD17,,
18842,SNORD18A,,
18843,SNORD18B,,
18844,SNORD18C,,
18845,SNORD19,,
18846,SNORD19B,,
18847,SNORD1A,,
18848,SNORD1B,,
18849,SNORD1C,,
18850,SNORD2,,
18851,SNORD20,,
18852,SNORD21,,
18853,SNORD22,,
18854,SNORD23,,
18855,SNORD24,,
18856,SNORD25,,
18857,SNORD26,,
18858,SNORD27,,
18859,SNORD28,,
18860,SNORD29,,
18861,SNORD30,,
18862,SNORD31,,
18863,SNORD32A,,
18864,SNORD32B,,
18865,SNORD33,,
18866,SNORD34,,
18867,SNORD35A,,
18868,SNORD35B,,
18869,SNORD36A,,
18870,SNORD36B,,
18871,SNORD36C,,
18872,SNORD37,,
18873,SNORD38A,,
18874,SNORD38B,,
18875,SNORD41,,
18876,SNORD42A,,
18877,SNORD42B,,
18878,SNORD43,,
18879,SNORD44,,
18880,SNORD45A,,
18881,SNORD45B,,
18882,SNORD45C,,
18883,SNORD46,,
18884,SNORD47,,
18885,SNORD48,,
18886,SNORD49A,,
18887,SNORD49B,,
18888,SNORD4A,,
18889,SNORD4B,,
18890,SNORD5,,
18891,SNORD50A,,
18892,SNORD50B,,
18893,SNORD51,,
18894,SNORD52,,
18895,SNORD53,,
18896,SNORD54,,
18897,SNORD55,,
18898,SNORD56,,
18899,SNORD56B,,
18900,SNORD57,,
18901,SNORD58A,,
18902,SNORD58B,,
18903,SNORD58C,,
18904,SNORD59A,,
18905,SNORD59B,,
18906,SNORD6,,
18907,SNORD60,,
18908,SNORD61,,
18909,SNORD62A,,
18910,SNORD62B,,
18911,SNORD63,,
18912,SNORD64,,
18913,SNORD65,,
18914,SNORD66,,
18915,SNORD67,,
18916,SNORD68,,
18917,SNORD69,,
18918,SNORD7,,
18919,SNORD70,,
18920,SNORD71,,
18921,SNORD72,,
18922,SNORD73A,,
18923,SNORD74,,
18924,SNORD75,,
18925,SNORD76,,
18926,SNORD77,,
18927,SNORD78,,
18928,SNORD79,,
18929,SNORD8,,
18930,SNORD80,,
18931,SNORD81,,
18932,SNORD82,,
18933,SNORD83A,,
18934,SNORD83B,,
18935,SNORD84,,
18936,SNORD86,,
18937,SNORD87,,
18938,SNORD88A,,
18939,SNORD88B,,
18940,SNORD88C,,
18941,SNORD89,,
18942,SNORD9,,
18943,SNORD90,,
18944,SNORD91A,,
18945,SNORD91B,,
18946,SNORD92,,
18947,SNORD93,,
18948,SNORD94,,
18949,SNORD95,,
18950,SNORD96A,,
18951,SNORD96B,,
18952,SNORD97,,
18953,SNORD98,,
18954,SNORD99,,
18955,SNPH,,
18956,SNRK,,
18957,SNRK-AS1,,
18958,SNRNP200,,
18959,SNRNP25,,
18960,SNRNP27,,
18961,SNRNP35,,
